epoch,step,train/loss,train/rollout_avg,train/step1,val/loss,val/rollout_avg,val/step1
218,2408,7.250187873840332,24.152957916259766,0.004300011321902275,,,
219,2419,,,,1.9312586784362793,6.42643404006958,0.003328467719256878
219,2419,4.845520496368408,16.138330459594727,0.004021274857223034,,,
220,2430,,,,1.8885775804519653,6.284666538238525,0.0031775454990565777
220,2430,5.914910793304443,19.702354431152344,0.004204409662634134,,,
221,2441,,,,1.0997157096862793,3.653853178024292,0.0035597821697592735
221,2441,2.5871405601501465,8.610919952392578,0.0038642839062958956,,,
222,2452,,,,0.9936298727989197,3.3016409873962402,0.003137481166049838
222,2452,2.918379783630371,9.714333534240723,0.004079515114426613,,,
223,2463,,,,0.7930348515510559,2.6314868927001953,0.0035887619014829397
223,2463,1.7528493404388428,5.8302435874938965,0.0037759393453598022,,,
224,2474,,,,0.9665321707725525,3.2112503051757812,0.003156995167955756
224,2474,2.7579805850982666,9.179787635803223,0.0040443153120577335,,,
225,2485,,,,0.8665446043014526,2.8774075508117676,0.0033223398495465517
225,2485,2.0167953968048096,6.709825038909912,0.0038478425703942776,,,
226,2496,,,,1.1175153255462646,3.7145438194274902,0.003152177669107914
226,2496,3.1349239349365234,10.436450004577637,0.00398908369243145,,,
227,2507,,,,0.9330453276634216,3.098963737487793,0.003356085391715169
227,2507,2.1078789234161377,7.013603687286377,0.0037977821193635464,,,
228,2518,,,,1.2381027936935425,4.116509914398193,0.0031498316675424576
228,2518,3.3172645568847656,11.044424057006836,0.0039371103048324585,,,
229,2529,,,,1.2573535442352295,4.180218696594238,0.003287907922640443
229,2529,2.8549559116363525,9.503746032714844,0.0038319644518196583,,,
230,2540,,,,1.7100483179092407,5.689399242401123,0.0032285030465573072
230,2540,4.682698726654053,15.595301628112793,0.004108504857867956,,,
231,2551,,,,1.4246091842651367,4.737911224365234,0.0032357359305024147
231,2551,3.087677240371704,10.279341697692871,0.003874366171658039,,,
232,2562,,,,1.9217092990875244,6.395387172698975,0.0030929208733141422
232,2562,5.087871074676514,16.946157455444336,0.004023856483399868,,,
233,2573,,,,1.8988347053527832,6.318549156188965,0.0032698120921850204
233,2573,3.929640054702759,13.085982322692871,0.003845026483759284,,,
234,2584,,,,2.363898992538452,7.868955135345459,0.0032120884861797094
234,2584,5.958900451660156,19.849681854248047,0.0039956653490662575,,,
235,2595,,,,1.9826622009277344,6.598336219787598,0.00316121568903327
235,2595,4.002683639526367,13.329421043395996,0.003857498522847891,,,
236,2606,,,,2.1542601585388184,7.170520305633545,0.0031040459871292114
236,2606,5.469802379608154,18.219852447509766,0.0038462523370981216,,,
237,2617,,,,1.7739081382751465,5.902297496795654,0.003218727419152856
237,2617,3.4817793369293213,11.593321800231934,0.0037828984204679728,,,
238,2628,,,,1.7616713047027588,5.86190128326416,0.0031007411889731884
238,2628,4.069260597229004,13.5516996383667,0.003750411793589592,,,
239,2639,,,,1.4380922317504883,4.7828369140625,0.0032411240972578526
239,2639,2.7486636638641357,9.149675369262695,0.003761212807148695,,,
240,2650,,,,1.6154190301895142,5.374497413635254,0.0030697390902787447
240,2650,3.7525854110717773,12.496110916137695,0.003752367105334997,,,
241,2661,,,,1.48454749584198,4.937661647796631,0.0032489271834492683
241,2661,2.7878482341766357,9.280228614807129,0.0037795701064169407,,,
242,2672,,,,1.6552804708480835,5.507421016693115,0.0030539596918970346
242,2672,3.7373557090759277,12.445464134216309,0.0037160066422075033,,,
243,2683,,,,1.6793601512908936,5.587314605712891,0.003165910951793194
243,2683,3.05961537361145,10.186307907104492,0.003722800174728036,,,
244,2694,,,,2.0781805515289307,6.91689395904541,0.003112158039584756
244,2694,4.49562931060791,14.972929954528809,0.003749854862689972,,,
245,2705,,,,1.7744988203048706,5.904212474822998,0.003234987612813711
245,2705,3.1531200408935547,10.498136520385742,0.0036793125327676535,,,
246,2716,,,,1.6046587228775024,5.3387274742126465,0.0030402266420423985
246,2716,3.3548004627227783,11.17021656036377,0.0037353294901549816,,,
247,2727,,,,1.2956833839416504,4.308319091796875,0.003187588881701231
247,2727,2.2810990810394287,7.591418743133545,0.0036733546294271946,,,
248,2738,,,,1.1519229412078857,3.8296501636505127,0.0030278826598078012
248,2738,2.3176586627960205,7.713478088378906,0.003615313908085227,,,
249,2749,,,,1.001207709312439,3.3267760276794434,0.003174922429025173
249,2749,1.8247052431106567,6.0700201988220215,0.0036991334054619074,,,
250,2760,,,,1.2280391454696655,4.083293914794922,0.0030512057710438967
250,2760,2.517244577407837,8.378523826599121,0.003687157528474927,,,
251,2771,,,,1.153947353363037,3.835933208465576,0.0031674180645495653
251,2771,2.035459041595459,6.772692680358887,0.003651058068498969,,,
252,2782,,,,1.5376824140548706,5.115512847900391,0.00302853062748909
252,2782,3.16886305809021,10.550528526306152,0.0037042272742837667,,,
253,2793,,,,1.6198809146881104,5.389375686645508,0.003068113001063466
253,2793,2.927788019180298,9.746983528137207,0.0036928928457200527,,,
254,2804,,,,1.8267197608947754,6.079047679901123,0.003005322767421603
254,2804,3.8727362155914307,12.896896362304688,0.0036674111615866423,,,
255,2815,,,,1.6715540885925293,5.5616960525512695,0.0030450881458818913
255,2815,2.9635612964630127,9.866308212280273,0.0036687476094812155,,,
256,2826,,,,1.8116512298583984,6.028762340545654,0.0030224225483834743
256,2826,3.7200934886932373,12.387897491455078,0.0037237959913909435,,,
257,2837,,,,1.5467849969863892,5.145435810089111,0.003154042875394225
257,2837,2.704458475112915,9.002510070800781,0.0037052154075354338,,,
258,2848,,,,1.5695382356643677,5.221826553344727,0.002990164328366518
258,2848,3.2551863193511963,10.838373184204102,0.003674475010484457,,,
259,2859,,,,1.4774928092956543,4.913887977600098,0.0033265454694628716
259,2859,2.5154402256011963,8.37308120727539,0.0035157352685928345,,,
