epoch,step,train/align,train/loss,train/main,train/rollout_avg,train/step1,val/loss,val/rollout_avg,val/step1
0,10,,,,,,5.597579729510471e-05,3.930513048544526e-05,4.4184263970237225e-05
0,10,9.921043238136917e-05,0.00010369217488914728,4.481743872020161e-06,,,,,
1,21,,,,,,5.179586150916293e-05,3.4163436794187874e-05,4.1546827560523525e-05
1,21,0.001244583516381681,0.0012458347482606769,1.251226763088198e-06,,,,,
2,32,,,,,,5.3076280892128125e-05,3.573849971871823e-05,4.235473170410842e-05
2,32,0.00029849784914404154,0.0002996274270117283,1.1296059483356657e-06,,,,,
3,43,,,,,,5.452725599752739e-05,3.752349584829062e-05,4.32702036050614e-05
3,43,0.0004114473704248667,0.0004125650448258966,1.117653710025479e-06,,,,,
4,54,,,,,,5.712287384085357e-05,4.0716378862271085e-05,4.4907959818374366e-05
4,54,0.00037935608997941017,0.0003805352607741952,1.1791513543357723e-06,,,,,
5,65,,,,,,6.0171489167260006e-05,4.446680031833239e-05,4.683145016315393e-05
5,65,0.010452785529196262,0.010453810915350914,1.0254769904349814e-06,,,,,
6,76,,,,,,6.369849143084139e-05,4.8805566621012986e-05,4.905681998934597e-05
6,76,0.0007882300415076315,0.00078999885590747,1.7687535773802665e-06,,,,,
7,87,,,,,,6.773579661967233e-05,5.3772382671013474e-05,5.160407818038948e-05
7,87,0.00024235791352111846,0.00024358404334634542,1.2261543815839104e-06,,,,,
8,98,,,,,,7.028506661299616e-05,5.690854595741257e-05,5.3212505008559674e-05
8,98,0.00033418118255212903,0.0003351004561409354,9.192590937345813e-07,,,,,
9,109,,,,,,7.203303539426997e-05,5.905912257730961e-05,5.4315296438289806e-05
9,109,0.00037666637217625976,0.0003774383803829551,7.720126973254082e-07,,,,,
10,120,,,,,,7.382773037534207e-05,6.126658990979195e-05,5.5447751947212964e-05
10,120,0.00019014245481230319,0.00019082425569649786,6.818057727286941e-07,,,,,
11,131,,,,,,7.489637937396765e-05,6.258122448343784e-05,5.612200766336173e-05
11,131,0.001818858552724123,0.0018194777658209205,6.189892474139924e-07,,,,,
12,142,,,,,,7.643967546755448e-05,6.448054773500189e-05,5.7095512602245435e-05
12,142,0.00041749890078790486,0.0004180962569080293,5.973669203740428e-07,,,,,
13,153,,,,,,7.769167132209986e-05,6.602003122679889e-05,5.7885656133294106e-05
13,153,0.0011506773298606277,0.0011512694181874394,5.921129968555761e-07,,,,,
14,164,,,,,,7.862826896598563e-05,6.71726229484193e-05,5.847647844348103e-05
14,164,0.005451170261949301,0.0054517704993486404,5.995339620312734e-07,,,,,
15,175,,,,,,8.028727461351082e-05,6.921350723132491e-05,5.952322680968791e-05
15,175,0.05860240012407303,0.05860304832458496,6.493167461485427e-07,,,,,
16,186,,,,,,7.950903818709776e-05,6.825660966569558e-05,5.9032056014984846e-05
16,186,0.00020686729112640023,0.00021083092724438757,3.963662038586335e-06,,,,,
17,197,,,,,,8.225371857406572e-05,7.163322879932821e-05,6.076374847907573e-05
17,197,327.784912109375,327.784912109375,4.512311988946749e-06,,,,,
18,208,,,,,,8.093685028143227e-05,7.001266203587875e-05,5.9933056036243215e-05
18,208,0.0001650419580982998,0.0001688087359070778,3.7667853121092776e-06,,,,,
19,219,,,,,,8.280076872324571e-05,7.230618939502165e-05,6.110890535637736e-05
19,219,0.00028442664188332856,0.0002857451909221709,1.3185436955609475e-06,,,,,
20,230,,,,,,8.305690425913781e-05,7.262078725034371e-05,6.12706717220135e-05
20,230,0.0009659052593633533,0.0009666681871749461,7.628981961715908e-07,,,,,
21,241,,,,,,8.244345372077078e-05,7.186604489106685e-05,6.088363807066344e-05
21,241,0.0006400563288480043,0.0006406476022675633,5.912669962526707e-07,,,,,
22,252,,,,,,8.247480582213029e-05,7.190548058133572e-05,6.090315946494229e-05
22,252,0.0014561278512701392,0.001456647296436131,5.193206220610591e-07,,,,,
23,263,,,,,,8.271759725175798e-05,7.220380939543247e-05,6.105645297793671e-05
23,263,0.0004348013608250767,0.00043530072434805334,4.993676157027949e-07,,,,,
24,274,,,,,,8.288225217256695e-05,7.240576087497175e-05,6.116052099969238e-05
24,274,0.0010227049933746457,0.0010231916094198823,4.866637937084306e-07,,,,,
25,285,,,,,,8.297084423247725e-05,7.251504575833678e-05,6.121633487055078e-05
25,285,0.00036820091190747917,0.0003686799027491361,4.789800982507586e-07,,,,,
26,296,,,,,,8.290830010082573e-05,7.243821892188862e-05,6.117683369666338e-05
26,296,0.00046483383630402386,0.0004653092473745346,4.753707401050633e-07,,,,,
27,307,,,,,,8.30098579172045e-05,7.256376557052135e-05,6.124073115643114e-05
27,307,0.0016149721341207623,0.0016154429176822305,4.7078182774384914e-07,,,,,
28,318,,,,,,8.312688441947103e-05,7.270729838637635e-05,6.131469126557931e-05
28,318,0.0005762982182204723,0.0005767665570601821,4.682688654611411e-07,,,,,
29,329,,,,,,8.12707730801776e-05,7.042429206194356e-05,6.014348036842421e-05
29,329,0.5328986644744873,0.5328991413116455,5.050151230534539e-07,,,,,
30,340,,,,,,8.050113683566451e-05,6.94772315910086e-05,5.965796299278736e-05
30,340,0.000977343413978815,0.000977911869995296,5.684233883584966e-07,,,,,
31,351,,,,,,8.083797001745552e-05,6.989186658756807e-05,5.987040640320629e-05
31,351,0.001652174280025065,0.0016527288826182485,5.542962639992766e-07,,,,,
32,362,,,,,,8.101883577182889e-05,7.011352863628417e-05,5.998477718094364e-05
32,362,0.0002509889309294522,0.000251512712566182,5.237845357441984e-07,,,,,
33,373,,,,,,8.169631473720074e-05,7.094690954545513e-05,6.041223605279811e-05
33,373,0.00037563801743090153,0.0003761418047361076,5.037936716689728e-07,,,,,
34,384,,,,,,8.206032362068072e-05,7.139493391150609e-05,6.0641839809250087e-05
34,384,0.0005183498142287135,0.0005188396316953003,4.897594862995902e-07,,,,,
35,395,,,,,,8.239688031608239e-05,7.18088704161346e-05,6.085421409807168e-05
35,395,0.0008542246650904417,0.0008547055767849088,4.807475306733977e-07,,,,,
36,406,,,,,,8.254873682744801e-05,7.19954477972351e-05,6.095009302953258e-05
36,406,0.002396289724856615,0.0023967644665390253,4.7488450150012795e-07,,,,,
37,417,,,,,,8.246208017226309e-05,7.188929157564417e-05,6.0895286878803745e-05
37,417,0.04142948240041733,0.041429951786994934,4.6775804207754845e-07,,,,,
38,428,,,,,,8.25137976789847e-05,7.195250509539619e-05,6.092803960200399e-05
38,428,0.0010684358421713114,0.0010689030168578029,4.6721959279238945e-07,,,,,
39,439,,,,,,8.272253762697801e-05,7.220970292109996e-05,6.10596252954565e-05
39,439,0.0017036758363246918,0.001704139751382172,4.6385432028728246e-07,,,,,
40,450,,,,,,8.267888188129291e-05,7.215543155325577e-05,6.1032249504933134e-05
40,450,0.0006224613753147423,0.0006229215068742633,4.601212992838555e-07,,,,,
