epoch,step,train/align,train/loss,train/main,train/rollout_avg,train/step1,val/loss,val/rollout_avg,val/step1
0,10,,,,,,3.706970892380923e-05,3.842185833491385e-05,2.5543149604345672e-05
0,10,5.519650221685879e-05,6.123909406596795e-05,6.042591849109158e-06,,,,,
1,21,,,,,,3.652969826362096e-05,3.710507007781416e-05,2.539817796787247e-05
1,21,0.002035168232396245,0.0020365584641695023,1.3900414614909096e-06,,,,,
2,32,,,,,,3.6497942346613854e-05,3.70276793546509e-05,2.538963599363342e-05
2,32,0.0003575791197363287,0.00035868180566467345,1.1027010486941435e-06,,,,,
3,43,,,,,,3.6933768569724634e-05,3.809057307080366e-05,2.5506597012281418e-05
3,43,0.0017950645415112376,0.001796068623661995,1.0040464530902682e-06,,,,,
4,54,,,,,,3.7649897421943024e-05,3.983715214417316e-05,2.569874959590379e-05
4,54,0.000565327936783433,0.0005663482588715851,1.020296849674196e-06,,,,,
5,65,,,,,,3.8190322811715305e-05,4.115521733183414e-05,2.5843759431154467e-05
5,65,0.035283252596855164,0.03528418019413948,9.267196219298057e-07,,,,,
6,76,,,,,,3.798055331571959e-05,4.0643328247824684e-05,2.57875526585849e-05
6,76,6.305325031280518,6.30532693862915,1.6494323062943295e-06,,,,,
7,87,,,,,,3.865078542730771e-05,4.227758108754642e-05,2.5967510737245902e-05
7,87,0.0003659901849459857,0.00036808507866226137,2.094896217386122e-06,,,,,
8,98,,,,,,3.9184975321404636e-05,4.358065052656457e-05,2.6110779799637385e-05
8,98,0.001003678422421217,0.0010048814583569765,1.2030926654915675e-06,,,,,
9,109,,,,,,3.9528262277599424e-05,4.4417709432309493e-05,2.620294617372565e-05
9,109,0.001056647626683116,0.0010574660263955593,8.18255443846283e-07,,,,,
10,120,,,,,,3.959681998821907e-05,4.4584914576262236e-05,2.6221345251542516e-05
10,120,0.0012723958352580667,0.0012730679009109735,6.720375722579774e-07,,,,,
11,131,,,,,,3.966992153436877e-05,4.476308458833955e-05,2.6240995794069022e-05
11,131,0.010572616942226887,0.010573231615126133,6.129338885330071e-07,,,,,
12,142,,,,,,3.983046917710453e-05,4.515469117905013e-05,2.628406036819797e-05
12,142,0.002875208156183362,0.00287578790448606,5.793880859528144e-07,,,,,
13,153,,,,,,3.983642818639055e-05,4.516947956290096e-05,2.628557922434993e-05
13,153,0.0003085935313720256,0.00030915456591174006,5.610355060525762e-07,,,,,
14,164,,,,,,3.9900904084788635e-05,4.5326447434490547e-05,2.630297422001604e-05
14,164,0.0003999606997240335,0.00040050476673059165,5.440319910121616e-07,,,,,
15,175,,,,,,3.99816817662213e-05,4.5523727749241516e-05,2.6324567443225533e-05
15,175,0.001586618716828525,0.0015871484065428376,5.295917162584374e-07,,,,,
16,186,,,,,,4.0040580643108115e-05,4.5667220547329634e-05,2.6340416297898628e-05
16,186,0.00023473009059671313,0.00023524941934738308,5.193376182432985e-07,,,,,
17,197,,,,,,4.00091776100453e-05,4.559059743769467e-05,2.633199983392842e-05
17,197,0.0037798085249960423,0.0037803163286298513,5.074787736703001e-07,,,,,
18,208,,,,,,4.007638926850632e-05,4.575466300593689e-05,2.6349991458118893e-05
18,208,0.00046876075793989,0.0004692630609497428,5.023352400712611e-07,,,,,
19,219,,,,,,4.010887641925365e-05,4.5833490730728954e-05,2.6358824470662512e-05
19,219,0.018117574974894524,0.018118076026439667,4.990125148651714e-07,,,,,
20,230,,,,,,4.014079240732826e-05,4.591169999912381e-05,2.636727731442079e-05
20,230,0.0031121312640607357,0.0031126399990171194,5.091009711577499e-07,,,,,
21,241,,,,,,4.020948108518496e-05,4.6078679588390514e-05,2.6385874662082642e-05
21,241,0.029835913330316544,0.029836418107151985,5.078739491182205e-07,,,,,
22,252,,,,,,4.0222763345809653e-05,4.611131225829013e-05,2.6389368940726854e-05
22,252,0.0004684502200689167,0.0004689610796049237,5.108680625198758e-07,,,,,
23,263,,,,,,3.956814543926157e-05,4.451478525879793e-05,2.6213710953015834e-05
23,263,2.7976014614105225,2.7976019382476807,6.015168878548138e-07,,,,,
24,274,,,,,,3.946603465010412e-05,4.42656637460459e-05,2.618633516249247e-05
24,274,0.0006499312003143132,0.0006507621728815138,8.310009889100911e-07,,,,,
25,285,,,,,,3.952074985136278e-05,4.439926487975754e-05,2.6200968932243995e-05
25,285,0.05562029778957367,0.05562100559473038,7.112340085768665e-07,,,,,
26,296,,,,,,3.9659029425820336e-05,4.47365891886875e-05,2.6238049031235278e-05
26,296,0.002429680433124304,0.0024302885867655277,6.084122219363053e-07,,,,,
27,307,,,,,,3.988435128121637e-05,4.528608769760467e-05,2.629852133395616e-05
27,307,0.0005264015635475516,0.0005269585526548326,5.570288408307533e-07,,,,,
28,318,,,,,,3.994642247562297e-05,4.5437365770339966e-05,2.631520874274429e-05
28,318,0.00018809293396770954,0.00018862348224502057,5.305536205924e-07,,,,,
29,329,,,,,,4.000540866400115e-05,4.5581109588965774e-05,2.6331072149332613e-05
29,329,0.0004771455132868141,0.00047765628551132977,5.108070126880193e-07,,,,,
30,340,,,,,,4.006306335213594e-05,4.57219903182704e-05,2.6346464437665418e-05
30,340,0.0013818858424201608,0.0013823859626427293,5.002750640414888e-07,,,,,
31,351,,,,,,3.939145244657993e-05,4.408419772516936e-05,2.6166188035858795e-05
31,351,20.22164535522461,20.22164535522461,5.972451049274241e-07,,,,,
32,362,,,,,,4.014337173430249e-05,4.591765537043102e-05,2.636807221279014e-05
32,362,0.0030412347987294197,0.003043382428586483,2.1481978365045507e-06,,,,,
33,373,,,,,,3.939716407330707e-05,4.4097712816437706e-05,2.6167848773184232e-05
33,373,0.013989578932523727,0.01399141177535057,1.8314623275728081e-06,,,,,
34,384,,,,,,3.971426485804841e-05,4.487120531848632e-05,2.6252902898704633e-05
34,384,0.0011520147090777755,0.0011528157629072666,8.010123906387889e-07,,,,,
35,395,,,,,,3.9720824133837596e-05,4.488732520258054e-05,2.6254621843690984e-05
35,395,0.00041099157533608377,0.00041160022374242544,6.086984853936883e-07,,,,,
36,406,,,,,,3.970494435634464e-05,4.4848329707747325e-05,2.625044362503104e-05
36,406,0.0005284289945848286,0.0005289592663757503,5.3024774615551e-07,,,,,
37,417,,,,,,3.9758164348313585e-05,4.497811823966913e-05,2.626472632982768e-05
37,417,0.0011809044517576694,0.0011814108584076166,5.063055823484319e-07,,,,,
38,428,,,,,,3.978867971454747e-05,4.505266042542644e-05,2.6272879040334374e-05
38,428,0.0006114946445450187,0.0006119871977716684,4.925176995129732e-07,,,,,
39,439,,,,,,3.988738535554148e-05,4.529335637926124e-05,2.629937807796523e-05
39,439,0.1166621744632721,0.1166626438498497,4.845359171667951e-07,,,,,
40,450,,,,,,3.9779242797521874e-05,4.502962838159874e-05,2.6270356102031656e-05
40,450,4.711629390716553,4.711629867553711,5.110024972054816e-07,,,,,
41,461,,,,,,3.932772597181611e-05,4.3928528612013906e-05,2.6149167752009816e-05
41,461,0.0007422846392728388,0.0007429093238897622,6.247203145903768e-07,,,,,
42,472,,,,,,3.910942905349657e-05,4.339620500104502e-05,2.609056537039578e-05
42,472,0.0013575820485129952,0.0013582005631178617,6.186101586536097e-07,,,,,
43,483,,,,,,3.9062389987520874e-05,4.3281528633087873e-05,2.6077928851009347e-05
