epoch,step,train/align,train/loss,train/main,train/rollout_avg,train/step1,val/loss,val/rollout_avg,val/step1
0,0,,,,,,9.759384556673467e-05,6.452605884987861e-05,7.823602936696261e-05
0,0,0.023307641968131065,0.0262761227786541,0.002968479646369815,,,,,
1,1,,,,,,9.759384556673467e-05,6.452605884987861e-05,7.823602936696261e-05
1,1,0.028798598796129227,0.03154836595058441,0.0027497669216245413,,,,,
2,2,,,,,,9.759384556673467e-05,6.452605884987861e-05,7.823602936696261e-05
2,2,0.025591298937797546,0.028249207884073257,0.0026579091791063547,,,,,
3,3,,,,,,9.759384556673467e-05,6.452605884987861e-05,7.823602936696261e-05
3,3,0.02591368928551674,0.028276145458221436,0.0023624557070434093,,,,,
4,4,,,,,,9.759384556673467e-05,6.452605884987861e-05,7.823602936696261e-05
4,4,0.02643553540110588,0.028930004686117172,0.0024944692850112915,,,,,
5,5,,,,,,9.759384556673467e-05,6.452605884987861e-05,7.823602936696261e-05
5,5,0.02781832590699196,0.030264293774962425,0.002445967635139823,,,,,
6,6,,,,,,9.759384556673467e-05,6.452605884987861e-05,7.823602936696261e-05
6,6,0.02896341122686863,0.0314798429608345,0.002516430336982012,,,,,
7,7,,,,,,9.759384556673467e-05,6.452605884987861e-05,7.823602936696261e-05
7,7,0.03034929558634758,0.03295111283659935,0.00260181725025177,,,,,
8,8,,,,,,9.759384556673467e-05,6.452605884987861e-05,7.823602936696261e-05
8,8,0.03183535486459732,0.034394342452287674,0.0025589861907064915,,,,,
9,9,,,,,,9.759384556673467e-05,6.452605884987861e-05,7.823602936696261e-05
9,9,0.03266553580760956,0.03496578335762024,0.002300247084349394,,,,,
10,10,,,,,,9.759384556673467e-05,6.452605884987861e-05,7.823602936696261e-05
10,10,0.03338199108839035,0.03589770942926407,0.0025157190393656492,,,,,
11,11,,,,,,9.759384556673467e-05,6.452605884987861e-05,7.823602936696261e-05
11,11,0.03381901979446411,0.03629302605986595,0.002474007662385702,,,,,
12,12,,,,,,9.759384556673467e-05,6.452605884987861e-05,7.823602936696261e-05
12,12,0.034254953265190125,0.0368155911564827,0.0025606395211070776,,,,,
13,13,,,,,,9.759384556673467e-05,6.452605884987861e-05,7.823602936696261e-05
13,13,0.03434140980243683,0.037051595747470856,0.002710185246542096,,,,,
14,14,,,,,,9.759384556673467e-05,6.452605884987861e-05,7.823602936696261e-05
14,14,0.03440112993121147,0.0372980460524559,0.0028969149570912123,,,,,
15,15,,,,,,9.759384556673467e-05,6.452605884987861e-05,7.823602936696261e-05
15,15,0.034265339374542236,0.03646177053451538,0.002196430927142501,,,,,
16,16,,,,,,9.759384556673467e-05,6.452605884987861e-05,7.823602936696261e-05
16,16,0.0344608910381794,0.03699324652552605,0.0025323599111288786,,,,,
17,17,,,,,,9.759384556673467e-05,6.452605884987861e-05,7.823602936696261e-05
17,17,0.0343499481678009,0.03638925030827522,0.0020392988808453083,,,,,
18,18,,,,,,9.759384556673467e-05,6.452605884987861e-05,7.823602936696261e-05
18,18,0.03420108184218407,0.03650476783514023,0.0023036848288029432,,,,,
19,19,,,,,,9.759384556673467e-05,6.452605884987861e-05,7.823602936696261e-05
19,19,0.033824387937784195,0.036994654685258865,0.00317026162520051,,,,,
20,20,,,,,,9.759384556673467e-05,6.452605884987861e-05,7.823602936696261e-05
20,20,0.03350967913866043,0.03585202619433403,0.002342345891520381,,,,,
21,21,,,,,,9.759384556673467e-05,6.452605884987861e-05,7.823602936696261e-05
21,21,0.033706288784742355,0.03649738058447838,0.0027910929638892412,,,,,
22,22,,,,,,9.759384556673467e-05,6.452605884987861e-05,7.823602936696261e-05
22,22,0.03356112539768219,0.03618081286549568,0.002619682578369975,,,,,
23,23,,,,,,9.759384556673467e-05,6.452605884987861e-05,7.823602936696261e-05
23,23,0.033689744770526886,0.036555685102939606,0.002865938702598214,,,,,
24,24,,,,,,9.759384556673467e-05,6.452605884987861e-05,7.823602936696261e-05
