EDMD,SINDy,HANDI,PSE,gEDMD,wSINDy,SR3
1.95334099e-09,5.14398464e-03,3.19633633e-06,4.04107690e-14,1.77277645e-02,4.04107690e-14,1.24378980e-03
3.00041653e-09,1.32101874e-03,5.12416604e-06,1.08804301e-13,4.64791873e-03,1.08804301e-13,2.61365237e-05
3.96785873e-09,1.54675696e-04,7.44780138e-06,4.44576097e-13,4.48361500e-03,4.44576096e-13,5.86790092e-04
3.48741627e-09,4.14597342e-04,6.05289479e-06,1.08439776e-12,1.43220421e-02,1.08439776e-12,4.38049600e-04
1.53687879e-09,1.74121436e-04,2.09365939e-06,2.28573854e-12,1.48812926e-01,2.28573854e-12,2.50260952e-04
7.83387517e-09,2.55563638e-03,3.99506624e-06,1.23559958e-13,2.36682135e-03,1.23559958e-13,1.04639329e-04
1.12886938e-09,3.24814929e-03,1.25658136e-06,1.57187972e-14,1.69362537e-02,1.57187972e-14,4.59575295e-04
1.78244126e-09,7.85026914e-04,1.64750996e-06,2.97435104e-14,5.20119797e-03,2.97435105e-14,6.96868043e-05
2.43781677e-09,7.19209372e-05,2.67057999e-06,7.41316384e-14,6.76880590e-04,7.41316379e-14,1.03555380e-03
2.05106804e-09,2.98956505e-04,2.34213685e-06,3.26842389e-13,2.63139985e-03,3.26842389e-13,8.03802336e-04
6.67839482e-10,9.55945424e-05,4.74146121e-07,5.47414808e-13,6.47402970e-04,5.47414809e-13,1.94003834e-04
3.09735627e-11,8.14588756e-04,1.20086934e-05,6.55649942e-13,8.65844369e-03,6.55649942e-13,1.63072373e-03
7.34917845e-09,6.78612159e-05,1.96709284e-06,3.12622315e-13,5.42630819e-04,3.12622315e-13,1.51891017e-03
4.82180120e-09,1.43283281e-03,1.62972218e-06,5.06096966e-14,3.89449752e-03,5.06096967e-14,4.62538653e-05
5.24678733e-10,1.81487194e-03,7.53089903e-07,2.26528920e-15,1.27725531e-02,2.26528921e-15,1.37947011e-04
