epoch,step,train/align,train/loss,train/main,train/rollout_avg,train/step1,val/loss,val/rollout_avg,val/step1
0,10,,,,,,4.123064718442038e-05,3.7344143493101e-05,3.0027404136490077e-05
0,10,41.36756896972656,41.36758804321289,1.8432127035339363e-05,,,,,
1,21,,,,,,4.133795664529316e-05,3.748914969037287e-05,3.009121064678766e-05
1,21,0.8601800799369812,0.8601880073547363,7.97580651124008e-06,,,,,
2,32,,,,,,4.077956691617146e-05,3.6758665373781696e-05,2.9751967304036953e-05
2,32,4.020346641540527,4.020352363586426,5.261500064079883e-06,,,,,
3,43,,,,,,4.1583705751691014e-05,3.781009581871331e-05,3.024068064405583e-05
3,43,15.477710723876953,15.477714538574219,4.56942871096544e-06,,,,,
4,54,,,,,,4.173823617747985e-05,3.800954800681211e-05,3.033537359442562e-05
4,54,1.5028038024902344,1.5028083324432373,4.639874532585964e-06,,,,,
5,65,,,,,,4.134660412091762e-05,3.749550160137005e-05,3.0097953640506603e-05
5,65,1.7015178203582764,1.7015223503112793,4.337395239417674e-06,,,,,
6,76,,,,,,4.135979543207213e-05,3.751176700461656e-05,3.0106266422080807e-05
6,76,155.10574340820312,155.10574340820312,3.9824822124501225e-06,,,,,
7,87,,,,,,4.1551418689778075e-05,3.776195444515906e-05,3.0222830901038833e-05
7,87,0.9814760684967041,0.9814803600311279,4.253337010595715e-06,,,,,
8,98,,,,,,4.166850703768432e-05,3.7915375287411734e-05,3.0293895179056562e-05
8,98,3621.406494140625,3621.406494140625,3.868573458021274e-06,,,,,
9,109,,,,,,4.131189052714035e-05,3.744999412447214e-05,3.0076891562202945e-05
9,109,3.2218334674835205,3.2218379974365234,4.423056907398859e-06,,,,,
10,120,,,,,,4.1435047023696825e-05,3.7611116567859426e-05,3.0151710234349594e-05
10,120,2.3881571292877197,2.388160228729248,3.532304390319041e-06,,,,,
11,131,,,,,,4.1286475607194006e-05,3.7416251871036366e-05,3.0061602956266142e-05
11,131,1.0462114810943604,1.0462143421173096,2.91117294182186e-06,,,,,
12,142,,,,,,4.14176429330837e-05,3.7586713006021455e-05,3.0141629395075142e-05
12,142,30.75394058227539,30.753942489624023,2.697115405680961e-06,,,,,
13,153,,,,,,4.1248349589295685e-05,3.73644579667598e-05,3.0039016564842314e-05
13,153,2.8084194660186768,2.808422088623047,2.6830700790014816e-06,,,,,
14,164,,,,,,4.1379193135071546e-05,3.753578494070098e-05,3.0118459108052775e-05
14,164,22.53849983215332,22.538503646850586,2.6341749617131427e-06,,,,,
15,175,,,,,,4.0988135879160836e-05,3.7024183257017285e-05,2.9880877264076844e-05
15,175,4.7239274978637695,4.7239298820495605,2.6859452191274613e-06,,,,,
16,186,,,,,,4.063153392053209e-05,3.655723776319064e-05,2.9664361136383377e-05
16,186,2.815246343612671,2.815249443054199,2.7032535854232265e-06,,,,,
17,197,,,,,,4.0353228541789576e-05,3.619293056544848e-05,2.949534791696351e-05
17,197,117.76805877685547,117.76805877685547,2.646814209583681e-06,,,,,
18,208,,,,,,4.0138511394616216e-05,3.5911132727051154e-05,2.9365173759288155e-05
18,208,4.566853046417236,4.5668559074401855,2.676645635801833e-06,,,,,
19,219,,,,,,3.99488490074873e-05,3.5662091249832883e-05,2.9250224542920478e-05
19,219,2.259528160095215,2.259530782699585,2.640482307469938e-06,,,,,
20,230,,,,,,3.9994283724809065e-05,3.5720557207241654e-05,2.9278115107445046e-05
20,230,1.185012698173523,1.185015320777893,2.535128942326992e-06,,,,,
21,241,,,,,,4.005692608188838e-05,3.580200791475363e-05,2.9316322979866527e-05
21,241,2.4054555892944336,2.4054582118988037,2.4653713808220346e-06,,,,,
22,252,,,,,,4.015808008261956e-05,3.593413202906959e-05,2.9377835744526237e-05
22,252,0.5572432279586792,0.557245671749115,2.438776164126466e-06,,,,,
23,263,,,,,,3.9874408685136586e-05,3.5563229175750166e-05,2.920544102380518e-05
23,263,14.973063468933105,14.973066329956055,2.4572996153438e-06,,,,,
24,274,,,,,,3.974731589551084e-05,3.5397075407672673e-05,2.9128194000804797e-05
24,274,0.3248879909515381,0.3248905539512634,2.6018160497187637e-06,,,,,
25,285,,,,,,3.965391806559637e-05,3.5274297260912135e-05,2.907162888732273e-05
25,285,0.37119144201278687,0.3711940348148346,2.56255748354306e-06,,,,,
26,296,,,,,,3.965120413340628e-05,3.526995351421647e-05,2.907021735154558e-05
26,296,0.3032343089580536,0.30323678255081177,2.475378551025642e-06,,,,,
27,307,,,,,,3.959812602261081e-05,3.519908568705432e-05,2.9038403226877563e-05
27,307,0.2646237909793854,0.2646262049674988,2.420686087134527e-06,,,,,
28,318,,,,,,3.965645737480372e-05,3.527462831698358e-05,2.907406997110229e-05
28,318,0.2616463005542755,0.26164865493774414,2.387690983596258e-06,,,,,
29,329,,,,,,3.957182343583554e-05,3.5163153370376676e-05,2.9022874514339492e-05
29,329,0.2647382616996765,0.26474061608314514,2.359807012908277e-06,,,,,
30,340,,,,,,3.967059092246927e-05,3.5291359381517395e-05,2.908318128902465e-05
30,340,0.27699804306030273,0.277000367641449,2.33930427384621e-06,,,,,
31,351,,,,,,3.9653565181652084e-05,3.526806176523678e-05,2.9073147743474692e-05
31,351,0.306140661239624,0.3061429560184479,2.3295519895327743e-06,,,,,
32,362,,,,,,3.943720003007911e-05,3.498454680084251e-05,2.894183671742212e-05
32,362,0.33586207032203674,0.33586442470550537,2.313910727025359e-06,,,,,
33,373,,,,,,3.954264320782386e-05,3.5121898690704256e-05,2.9006074328208342e-05
33,373,0.3828541040420532,0.3828563690185547,2.311743401151034e-06,,,,,
34,384,,,,,,3.948532685171813e-05,3.504673804854974e-05,2.8971306164748967e-05
34,384,0.3812040090560913,0.38120630383491516,2.323653916391777e-06,,,,,
35,395,,,,,,3.9573933463543653e-05,3.516247306833975e-05,2.902519190683961e-05
35,395,0.38110482692718506,0.3811071813106537,2.3208122001960874e-06,,,,,
36,406,,,,,,3.964327697758563e-05,3.525284773786552e-05,2.906742156483233e-05
36,406,0.37702953815460205,0.3770318627357483,2.3227846668305574e-06,,,,,
37,417,,,,,,3.950169411837123e-05,3.5067612770944834e-05,2.8981412469875067e-05
37,417,0.3774811327457428,0.37748342752456665,2.319467057532165e-06,,,,,
38,428,,,,,,3.9449492760468274e-05,3.499832018860616e-05,2.8950000341865234e-05
38,428,0.37419432401657104,0.3741966784000397,2.3258544388227165e-06,,,,,
39,439,,,,,,3.9408350858138874e-05,3.494436896289699e-05,2.8925040169269778e-05
39,439,0.3648054301738739,0.36480778455734253,2.3282325400941772e-06,,,,,
40,450,,,,,,3.938964437111281e-05,3.491958705126308e-05,2.891377152991481e-05
40,450,0.3630531430244446,0.3630554974079132,2.316112613698351e-06,,,,,
41,461,,,,,,3.9324451790889725e-05,3.483428372419439e-05,2.8874166673631407e-05
41,461,0.3514808714389801,0.35148316621780396,2.3140505618357565e-06,,,,,
42,472,,,,,,3.937075234716758e-05,3.489472146611661e-05,2.890233554353472e-05
