EDMD,SINDy,HANDI,PSE,gEDMD,wSINDy,SR3
6.54238643e+00,3.97148205e+00,1.18662900e-03,1.31017243e+01,7.93549799e+00,4.15528173e-03,1.36195264e+00
7.01293871e+00,2.54434686e+00,9.18592435e-03,9.23220592e+00,6.33234539e+00,9.35318071e-04,5.66418002e+00
8.44075122e-01,9.92147509e-02,1.62699726e-03,7.77056536e+00,1.69392243e+00,4.50787777e-06,3.98837480e-01
9.47580260e-01,2.21170305e-01,1.11141227e-03,7.47080971e+00,1.91958710e+00,1.27518930e-05,6.00727493e-01
9.73551798e-01,2.63397468e-01,8.18691272e-04,6.03849112e+00,1.99401662e+00,4.37385701e-05,5.92165643e-01
7.07358875e-01,1.45890627e-01,5.41392000e-04,5.54156778e+00,1.69295482e+00,1.52788474e-05,3.39791244e-01
4.61522777e-01,3.37882658e-01,3.52589866e-04,3.27658982e+00,1.37801513e+00,1.43667050e-05,6.93436140e-01
5.53297974e-01,8.93748508e+00,4.36235303e-03,8.86555355e+00,6.19851914e+00,1.81427683e-04,8.18200179e+00
1.03807334e+01,3.85282055e+00,1.21557865e-02,8.52500566e+00,3.12333367e+00,9.71458213e-04,3.55126746e+00
6.55939281e+00,3.88367532e+00,7.81442287e-04,1.19088153e+01,9.14840244e+00,2.94890756e-03,1.03973078e+00
2.05364122e+00,5.67988592e+00,5.01471511e-03,5.43644224e+00,2.04871568e+00,2.10949237e-04,6.97116094e-01
5.99430817e-01,1.04233580e-01,3.66318469e-04,1.12314108e+00,1.20746022e+00,1.63833584e-07,2.26831820e-01
6.26522779e-01,1.56902668e-01,6.33380267e-04,4.76947928e+00,1.37561655e+00,2.26362134e-07,3.34210854e-01
7.34443662e-01,2.02000208e-01,3.57324625e-04,6.47153516e+00,1.58742645e+00,2.85788383e-06,3.90974308e-01
5.63214984e-01,9.88291209e-02,3.07627952e-04,4.37448327e+00,1.32807671e+00,1.64311492e-06,2.30156113e-01
1.77798022e-01,3.11752487e+00,1.99609126e-05,5.69379313e+00,1.11825431e-01,2.26302435e-05,3.06619810e+00
2.24520868e-01,4.98448447e-01,4.21751997e-04,9.09321837e-01,6.44370859e-01,5.74745707e-07,3.35078066e-01
2.39562217e+00,4.72269095e+00,9.11298900e-02,4.96476127e+00,3.79651266e+00,1.10682133e-03,4.63235865e+00
6.54507834e+00,3.68003187e+00,5.50213749e-04,1.11365494e+01,7.04053746e+00,2.29443797e-03,9.40386658e-01
1.08499167e+00,1.28879055e+00,1.41332027e-03,9.54874211e+00,1.53731970e+00,2.49703483e-05,1.76568622e-01
4.29507549e-01,7.10394806e-02,1.47188407e-04,1.68040456e-01,8.12946920e-01,4.84949102e-07,1.28476317e-01
4.59565921e-01,1.18238946e-01,3.27254450e-04,5.68642639e-01,1.00504874e+00,3.71240073e-07,2.02987729e-01
5.92305918e-01,1.62631843e-01,2.20877728e-04,3.78612522e+00,1.26448147e+00,1.10206796e-07,2.64429891e-01
4.61046956e-01,6.36847754e-02,1.74679903e-04,1.42024450e+00,1.09053759e+00,2.09241541e-08,2.39049441e-01
2.88094658e-01,3.39426691e-01,1.31972041e-04,3.28793089e-01,8.45957803e-01,3.54816616e-07,2.11608068e-01
1.62095092e-01,6.79817790e-02,1.74473118e-04,1.66853342e-01,4.67852582e-01,5.32935764e-07,6.31255995e-02
9.59762391e-01,3.26441475e+00,6.36013167e-03,1.17611548e+01,5.39815064e-01,2.59604709e-05,4.95453100e+00
6.37289324e+00,3.47549147e+00,4.36044143e-04,1.06884583e+01,4.59369970e+00,1.96676746e-03,1.00288756e+00
8.55620562e-01,6.01107747e-01,4.19058888e-04,2.53811030e+00,1.31130722e+00,2.72961919e-06,1.41676467e-01
2.79756545e-01,3.44557555e-02,5.56913999e-05,4.80663130e-02,5.19389275e-01,2.93108386e-07,5.27400776e-02
3.49691271e-01,8.40000375e-02,2.05136878e-04,2.92018572e-01,7.60800779e-01,6.80226983e-07,1.28396010e-01
4.99116622e-01,1.30293161e-01,1.42657156e-04,1.09429610e+00,1.04557533e+00,8.36276345e-08,1.81544230e-01
2.76431502e-01,2.17498076e-01,6.79840794e-05,2.21275075e+00,5.63391571e-01,4.64828444e-06,8.32586238e-01
2.66193133e-01,1.08386928e-01,1.16945603e-04,1.35856311e-01,6.69216067e-01,4.71941437e-07,1.00692778e-01
1.13882194e-01,1.37305344e-02,6.70842022e-05,4.24549208e-02,3.40704891e-01,3.86888207e-07,2.17184757e-02
7.23432669e-01,6.29334004e-01,1.78348677e-03,2.82288784e+00,8.01863498e-01,1.44861266e-06,2.97627883e-01
5.61414028e+00,3.76962697e+00,2.10234235e-04,1.12127114e+01,3.80276372e+00,2.02794080e-03,1.76204938e+00
5.87320924e+00,3.38253393e+00,4.17332337e-04,1.05743407e+01,3.09653071e+00,1.84398802e-03,1.18612371e+00
7.51402210e-01,3.28089705e-01,3.12203827e-04,2.28485817e+00,1.11247677e+00,7.12310050e-07,1.27516410e-01
1.74315239e-01,1.02188412e-02,1.22256388e-05,5.13726225e-03,3.42645150e-01,3.60249381e-08,1.09666578e-02
2.88872589e-01,6.67923901e-02,1.43344246e-04,1.60790394e-01,6.29834443e-01,6.36858706e-07,9.57261402e-02
4.42580659e-01,1.10646673e-01,1.03958574e-04,4.85754532e-01,9.47158457e-01,2.30336234e-07,1.34181705e-01
3.77943384e-01,1.21954406e-01,1.74445804e-04,2.78205530e-01,1.04763572e+00,3.87789850e-07,1.12939152e-01
2.52082320e-01,7.19511121e-02,1.42388174e-04,1.07030399e-01,6.10999753e-01,6.32093557e-07,9.13567667e-02
1.00150490e-01,2.48562687e-03,1.15121045e-05,4.66131867e-03,2.97850592e-01,7.56290117e-08,3.48404717e-03
6.78488810e-01,3.01464759e-01,9.38709809e-04,2.30630448e+00,9.40953254e-01,3.88907906e-07,1.30081133e-01
6.61574938e+00,3.46933199e+00,1.95649451e-04,1.07652326e+01,2.68533965e+00,1.81468226e-03,1.41887719e+00
5.70999305e+00,3.46933199e+00,4.65216577e-04,1.07652326e+01,2.72904917e+00,1.88319987e-03,1.46040754e+00
7.04724264e-01,3.01464759e-01,4.10972007e-04,2.30630448e+00,9.70496406e-01,6.54167411e-07,1.29754116e-01
1.26054160e-01,2.48562687e-03,1.17911826e-05,4.66131867e-03,2.82340165e-01,5.55517323e-08,3.56608391e-03
2.71953124e-01,7.19511121e-02,9.95143773e-05,1.07030399e-01,5.97303464e-01,4.51796103e-07,9.00646667e-02
4.24274178e-01,1.21954406e-01,8.86653314e-05,2.78205530e-01,1.03700323e+00,2.42417278e-07,1.11411280e-01
3.89272127e-01,1.10646673e-01,1.93543900e-04,4.85754532e-01,9.63132763e-01,3.98771521e-07,1.35788366e-01
2.62999862e-01,6.67923901e-02,2.03223006e-04,1.60790394e-01,6.45475814e-01,8.92141168e-07,9.69684006e-02
1.38980242e-01,1.02188412e-02,7.74877346e-06,5.13726225e-03,3.58975591e-01,4.89246287e-08,1.07756554e-02
7.17451767e-01,3.28089705e-01,7.55551474e-04,2.28485817e+00,1.09232387e+00,4.16469578e-07,1.27851637e-01
7.21811031e+00,3.38253393e+00,2.04521527e-04,1.05743407e+01,2.87600478e+00,1.77556828e-03,1.15050018e+00
8.33200990e+00,3.76962697e+00,5.39701220e-04,1.12127114e+01,3.47057290e+00,2.09521523e-03,1.81119718e+00
7.35111725e-01,6.29334004e-01,8.37571471e-04,2.82288784e+00,8.52888238e-01,2.85499370e-06,2.99327918e-01
1.30874117e-01,1.37305344e-02,3.96455846e-05,4.24549208e-02,3.26710112e-01,2.79041469e-07,2.13559855e-02
2.86653241e-01,1.08386928e-01,7.51134183e-05,1.35856311e-01,6.58563166e-01,3.18490599e-07,9.91587027e-02
1.89229736e-01,2.17498076e-01,8.13564068e-05,2.21275075e+00,5.79632055e-01,4.73372588e-06,8.31124500e-01
4.32842762e-01,1.30293161e-01,2.52884127e-04,1.09429610e+00,1.06472003e+00,2.24669909e-07,1.83527901e-01
3.13251082e-01,8.40000375e-02,3.00183438e-04,2.92018572e-01,7.78155052e-01,1.02066241e-06,1.29787677e-01
