EDMD,SINDy,HANDI,PSE,gEDMD,wSINDy,SR3
6.04897846e-01,7.60157685e-01,9.99928338e-01,2.08771974e-01,5.20766256e-01,9.99749058e-01,9.17750132e-01
5.76480659e-01,8.46344001e-01,9.99445252e-01,4.42456589e-01,6.17582464e-01,9.99943515e-01,6.57933730e-01
9.49025344e-01,9.94008308e-01,9.99901744e-01,5.30726725e-01,8.97702099e-01,9.99999728e-01,9.75913751e-01
9.42774551e-01,9.86643274e-01,9.99932881e-01,5.48829309e-01,8.84073953e-01,9.99999230e-01,9.63721384e-01
9.41206100e-01,9.84093127e-01,9.99950558e-01,6.35328657e-01,8.79579070e-01,9.99997359e-01,9.64238444e-01
9.57281793e-01,9.91189499e-01,9.99967305e-01,6.65338422e-01,8.97760534e-01,9.99999077e-01,9.79479621e-01
9.72128115e-01,9.79594882e-01,9.99978707e-01,8.02123016e-01,9.16780100e-01,9.99999132e-01,9.58122603e-01
9.66585706e-01,4.60255116e-01,9.99736553e-01,4.64599143e-01,6.25664383e-01,9.99989043e-01,5.05879611e-01
3.73095711e-01,7.67323787e-01,9.99265898e-01,4.85165217e-01,8.11378329e-01,9.99941333e-01,7.85534921e-01
5.53289499e-01,6.91745830e-01,9.99956244e-01,0.00000000e+00,0.00000000e+00,9.99648713e-01,7.60251195e-01
6.03870812e-01,7.65460433e-01,9.99952808e-01,2.80813105e-01,4.47517577e-01,9.99821912e-01,9.37209476e-01
8.75978272e-01,6.56985232e-01,9.99697156e-01,6.71687073e-01,8.76275731e-01,9.99987261e-01,9.57900367e-01
9.63799692e-01,9.93705216e-01,9.99977878e-01,9.32172234e-01,9.27080105e-01,9.99999990e-01,9.86301369e-01
9.62163577e-01,9.90524470e-01,9.99961749e-01,7.11965725e-01,9.16924953e-01,9.99999986e-01,9.79816627e-01
9.55646112e-01,9.87800978e-01,9.99978421e-01,6.09176635e-01,9.04133512e-01,9.99999827e-01,9.76388617e-01
9.65986807e-01,9.94031597e-01,9.99981422e-01,7.35819982e-01,9.19795938e-01,9.99999901e-01,9.86100611e-01
9.89262575e-01,8.11729129e-01,9.99998795e-01,6.56145361e-01,9.93246735e-01,9.99998633e-01,8.14828811e-01
9.86440930e-01,9.69898132e-01,9.99974530e-01,9.45085021e-01,9.61085711e-01,9.99999965e-01,9.79764255e-01
8.55325654e-01,7.14791325e-01,9.94496562e-01,7.00172423e-01,7.70724285e-01,9.99933158e-01,7.20246595e-01
4.68093620e-01,7.21950131e-01,9.99983435e-01,1.73784633e-01,0.00000000e+00,9.99786548e-01,8.29377742e-01
6.04735279e-01,7.77758692e-01,9.99966772e-01,3.27451120e-01,5.74813940e-01,9.99861436e-01,9.43208981e-01
9.34476119e-01,9.22168474e-01,9.99914648e-01,4.23340609e-01,9.07159515e-01,9.99998492e-01,9.89336820e-01
9.74061551e-01,9.95709845e-01,9.99991111e-01,9.89851846e-01,9.50905211e-01,9.99999971e-01,9.92241169e-01
9.72246292e-01,9.92859416e-01,9.99980237e-01,9.65659025e-01,9.39303964e-01,9.99999978e-01,9.87741340e-01
9.64229972e-01,9.90178478e-01,9.99986661e-01,7.71351594e-01,9.23636527e-01,9.99999993e-01,9.84030778e-01
9.72156850e-01,9.96154004e-01,9.99989451e-01,9.14229820e-01,9.34141195e-01,9.99999999e-01,9.85563532e-01
9.82601636e-01,9.79501636e-01,9.99992030e-01,9.80143812e-01,9.48911647e-01,9.99999979e-01,9.87220748e-01
