SINDy,HANDI,PSE,gEDMD,SR3
1.02164193e-01,9.27581950e-04,6.83919070e-02,1.29814838e-01,1.01369963e-01
9.86651100e-02,2.39479565e-04,6.70809230e-02,1.27221627e-01,9.78957874e-02
9.67891301e-02,4.63540398e-05,6.58473598e-02,1.26834039e-01,9.59330217e-02
9.78110381e-02,2.64492706e-05,6.59778238e-02,1.28951131e-01,9.68087860e-02
1.03396232e-01,1.84351191e-04,6.73794842e-02,1.34656561e-01,1.02517980e-01
1.10228959e-01,1.47028241e-03,6.87224207e-02,1.39917106e-01,1.09492938e-01
1.01279844e-01,6.69154636e-04,6.74846001e-02,1.31846642e-01,1.00993633e-01
9.60020901e-02,9.85489667e-05,6.15124232e-02,1.25610584e-01,9.52035960e-02
8.93167569e-02,1.50896178e-05,5.44588151e-02,1.17537224e-01,8.84849677e-02
8.40805007e-02,1.35917954e-05,4.89443357e-02,1.13990948e-01,8.32698046e-02
8.52930942e-02,1.38949259e-05,4.91124853e-02,1.16441943e-01,8.42489650e-02
9.75696862e-02,1.69831017e-05,5.47896705e-02,1.27188892e-01,9.67780561e-02
1.06009508e-01,3.09307938e-04,6.17907283e-02,1.34938781e-01,1.05354170e-01
1.00724360e-01,3.05554070e-04,6.82983492e-02,1.31003958e-01,1.01486366e-01
9.36673153e-02,2.48655738e-05,6.06348443e-02,1.24055102e-01,9.43807095e-02
8.00447631e-02,1.84698114e-05,4.50014369e-02,1.11405726e-01,8.05888395e-02
5.77837930e-02,7.65250901e-05,1.69673104e-02,7.61281463e-02,5.69670614e-02
6.70275225e-02,8.04939176e-05,1.70442551e-02,8.40538274e-02,6.62215197e-02
9.09034393e-02,1.58450271e-05,4.50663268e-02,1.19714915e-01,9.02321650e-02
1.02783753e-01,4.11169313e-05,6.06943624e-02,1.31868349e-01,1.02231860e-01
1.01315562e-01,6.05193600e-04,6.83710164e-02,1.30974216e-01,1.02277180e-01
9.47284455e-02,4.11169313e-05,6.06943624e-02,1.24223627e-01,9.57206639e-02
8.31024194e-02,1.58450271e-05,4.50663268e-02,1.12465158e-01,8.41706992e-02
6.16711828e-02,8.04939176e-05,1.70442551e-02,8.14538898e-02,6.27940398e-02
6.30098420e-02,7.65250901e-05,1.69673104e-02,7.88736811e-02,6.38333087e-02
8.79467181e-02,1.84698114e-05,4.50014369e-02,1.18570188e-01,8.77864879e-02
1.01661625e-01,2.48655738e-05,6.06348443e-02,1.31799025e-01,1.01414157e-01
9.81518070e-02,3.09307938e-04,6.17907283e-02,1.26953007e-01,9.91818734e-02
9.08401566e-02,1.69831017e-05,5.47896705e-02,1.19892082e-01,9.19027160e-02
8.39567794e-02,1.38949259e-05,4.91124853e-02,1.13866768e-01,8.53311359e-02
8.60493368e-02,1.35917954e-05,4.89443357e-02,1.16105680e-01,8.72264431e-02
9.37039754e-02,1.50896178e-05,5.44588151e-02,1.25658712e-01,9.45866448e-02
1.02543916e-01,9.85489667e-05,6.15124232e-02,1.35048550e-01,1.03212093e-01
1.02951328e-01,1.47028241e-03,6.87224207e-02,1.31302661e-01,1.03974411e-01
9.90198618e-02,1.84351191e-04,6.73794842e-02,1.28498602e-01,1.00066313e-01
9.70192999e-02,2.64492706e-05,6.59778238e-02,1.26885084e-01,9.84477185e-02
9.77966578e-02,4.63540398e-05,6.58473598e-02,1.27401249e-01,9.90916811e-02
1.01171776e-01,2.39479565e-04,6.70809230e-02,1.31454370e-01,1.02238733e-01
1.06285613e-01,9.27581950e-04,6.83919070e-02,1.37460359e-01,1.07170611e-01
1.06873597e-01,3.97212723e-03,7.45885871e-02,1.36035582e-01,1.07892730e-01
1.04662252e-01,1.17087687e-03,7.46253327e-02,1.34934644e-01,1.05829377e-01
1.04003528e-01,4.51732421e-04,7.43013709e-02,1.34060037e-01,1.05439103e-01
1.04407810e-01,5.97080655e-04,7.42014493e-02,1.34017542e-01,1.05743493e-01
1.06038625e-01,1.48377265e-03,7.43939808e-02,1.35294836e-01,1.07212489e-01
