SINDy,HANDI,PSE,gEDMD,SR3
1.18923917e-01,1.43798335e-03,1.01623206e-01,1.41606066e-01,1.18744605e-01
1.08367217e-01,3.63618598e-04,9.61564610e-02,1.31512336e-01,1.08143578e-01
1.02289669e-01,6.72456112e-05,9.33660981e-02,1.27086832e-01,1.02041128e-01
1.01333123e-01,3.71443013e-05,9.42432340e-02,1.27772754e-01,1.00994261e-01
1.11410770e-01,2.73280254e-04,9.81821679e-02,1.38577463e-01,1.09960527e-01
1.29379716e-01,2.21824532e-03,1.03634991e-01,1.56065353e-01,1.28122490e-01
1.25613307e-01,1.03463980e-03,1.03313763e-01,1.53739326e-01,1.26331613e-01
1.13981286e-01,1.53913617e-04,9.21214886e-02,1.39910661e-01,1.14191998e-01
9.56880386e-02,1.80055485e-05,7.59740084e-02,1.19900796e-01,9.54981557e-02
8.14749359e-02,1.54235280e-05,6.36967810e-02,1.05626997e-01,8.11949689e-02
7.81592434e-02,1.91360106e-05,6.47679750e-02,1.05049654e-01,7.75853331e-02
1.05453088e-01,1.91447800e-05,7.78577883e-02,1.32200723e-01,1.04102462e-01
1.24230335e-01,4.49636718e-04,9.34876225e-02,1.51517478e-01,1.22951610e-01
1.24962274e-01,4.61556850e-04,1.01340704e-01,1.53274547e-01,1.27217037e-01
1.11961387e-01,3.42926235e-05,8.75211854e-02,1.39989098e-01,1.14114509e-01
8.76509766e-02,2.67126401e-05,6.09785476e-02,1.17349947e-01,8.94660252e-02
4.59613128e-02,1.80755444e-05,1.95341619e-02,5.15079258e-02,4.56742784e-02
5.25034793e-02,1.97166309e-05,1.97930543e-02,5.11584645e-02,5.12495634e-02
9.85206332e-02,1.87531910e-05,6.12743766e-02,1.26149373e-01,9.70367002e-02
1.20543230e-01,5.66792971e-05,8.78358310e-02,1.48750647e-01,1.19011107e-01
1.25517091e-01,8.97317362e-04,1.01702637e-01,1.53401489e-01,1.27917781e-01
1.13175265e-01,5.66792971e-05,8.78358310e-02,1.40781837e-01,1.15531063e-01
9.21082457e-02,1.87531910e-05,6.12743766e-02,1.20089855e-01,9.42900319e-02
5.20641095e-02,1.97166309e-05,1.97930543e-02,5.80572298e-02,5.34887338e-02
5.29639528e-02,1.80755444e-05,1.95341619e-02,5.00214225e-02,5.32904930e-02
9.55703659e-02,2.67126401e-05,6.09785476e-02,1.25377786e-01,9.45602361e-02
1.19875347e-01,3.42926235e-05,8.75211854e-02,1.49226466e-01,1.18675888e-01
1.18090053e-01,4.49636718e-04,9.34876225e-02,1.45006149e-01,1.19941782e-01
1.02238592e-01,1.91447800e-05,7.78577883e-02,1.29263942e-01,1.03718810e-01
8.31706158e-02,1.91360106e-05,6.47679750e-02,1.08708478e-01,8.38978296e-02
8.80814011e-02,1.54235280e-05,6.36967810e-02,1.12524153e-01,8.86301907e-02
1.03074795e-01,1.80055485e-05,7.59740084e-02,1.30182212e-01,1.03395533e-01
1.21647306e-01,1.53913617e-04,9.21214886e-02,1.50909730e-01,1.21704422e-01
1.24928115e-01,2.21824532e-03,1.03634991e-01,1.50377640e-01,1.26396306e-01
1.12700798e-01,2.73280254e-04,9.81821679e-02,1.38819380e-01,1.13701605e-01
1.06474494e-01,3.71443013e-05,9.42432340e-02,1.31517066e-01,1.07205171e-01
1.08379532e-01,6.72456112e-05,9.33660981e-02,1.32518873e-01,1.09011292e-01
1.15155381e-01,3.63618598e-04,9.61564610e-02,1.39310835e-01,1.15629276e-01
1.26156228e-01,1.43798335e-03,1.01623206e-01,1.52002393e-01,1.26469125e-01
1.29883733e-01,6.06623174e-03,1.12808907e-01,1.53510529e-01,1.31108195e-01
1.21286049e-01,1.77361342e-03,1.11111219e-01,1.47367385e-01,1.22026969e-01
1.19429520e-01,6.78745635e-04,1.09686179e-01,1.44745350e-01,1.20183499e-01
1.20488969e-01,9.01475175e-04,1.09012869e-01,1.44609828e-01,1.21165980e-01
1.23868277e-01,2.27344230e-03,1.09425844e-01,1.46896846e-01,1.24440462e-01
