epoch,step,train/align,train/loss,train/main,train/rollout_avg,train/step1,val/loss,val/rollout_avg,val/step1
0,10,,,,,,5.6347209465457126e-05,3.735563950613141e-05,4.5140513975638896e-05
0,10,2.3778748072800227e-05,2.9506805731216446e-05,5.728056294174166e-06,,,,,
1,21,,,,,,5.622382741421461e-05,3.717074287123978e-05,4.507260018726811e-05
1,21,6.784895958844572e-05,6.962222687434405e-05,1.7732711512508104e-06,,,,,
2,32,,,,,,5.654444612446241e-05,3.765103974728845e-05,4.524913674686104e-05
2,32,9.611832501832396e-05,9.750100434757769e-05,1.3826727354171453e-06,,,,,
3,43,,,,,,5.783802771475166e-05,3.9588718209415674e-05,4.596140934154391e-05
3,43,0.023986680433154106,0.023988056927919388,1.3752172662861994e-06,,,,,
4,54,,,,,,6.0645481426035985e-05,4.379429083201103e-05,4.750719017465599e-05
4,54,0.0003748635353986174,0.0003764581633731723,1.5946210396577953e-06,,,,,
5,65,,,,,,6.305332499323413e-05,4.7401143092429265e-05,4.883298242930323e-05
5,65,6.931654206709936e-05,7.070612628012896e-05,1.38958637307951e-06,,,,,
6,76,,,,,,6.47867564111948e-05,4.9997739552054554e-05,4.9787435273174196e-05
6,76,7.99276604084298e-05,8.115336095215753e-05,1.2257097523615812e-06,,,,,
7,87,,,,,,6.601416680496186e-05,5.1836563216056675e-05,5.046319347457029e-05
7,87,6.628701521549374e-05,6.743524863850325e-05,1.1482287618491682e-06,,,,,
8,98,,,,,,6.660267536062747e-05,5.271806367090903e-05,5.078726098872721e-05
8,98,6.720278179273009e-05,6.831432256149128e-05,1.1115434972452931e-06,,,,,
9,109,,,,,,6.664884858764708e-05,5.278683238429949e-05,5.0812799599952996e-05
9,109,0.3456355631351471,0.345636785030365,1.1957977221754845e-06,,,,,
10,120,,,,,,6.743115955032408e-05,5.395902553573251e-05,5.124345261720009e-05
10,120,0.0002986331528518349,0.00030040278215892613,1.76965056652989e-06,,,,,
11,131,,,,,,6.979835598031059e-05,5.750497439294122e-05,5.2546874940162525e-05
11,131,3.1013216357678175e-05,3.228453715564683e-05,1.2713181831713882e-06,,,,,
12,142,,,,,,6.960576865822077e-05,5.7216286222683266e-05,5.244088970357552e-05
12,142,3.8515543565154076e-05,3.9668750105192885e-05,1.1532047210494056e-06,,,,,
13,153,,,,,,6.945095810806379e-05,5.6984859838848934e-05,5.235550270299427e-05
13,153,0.09606078267097473,0.09606189280748367,1.117812644224614e-06,,,,,
14,164,,,,,,6.991505506448448e-05,5.76800484850537e-05,5.261105252429843e-05
14,164,0.0018525569466874003,0.0018537044525146484,1.1472893675090745e-06,,,,,
15,175,,,,,,7.000338518992066e-05,5.781192157883197e-05,5.265980871627107e-05
15,175,0.0001299160358030349,0.00013104034587740898,1.1243172366448562e-06,,,,,
16,186,,,,,,7.00641394359991e-05,5.790342765976675e-05,5.269311441225e-05
16,186,4.8150985094252974e-05,4.9245209083892405e-05,1.0942218295895145e-06,,,,,
17,197,,,,,,7.042415381874889e-05,5.8442456065677106e-05,5.2891420637024567e-05
17,197,0.0008129164925776422,0.0008139954297803342,1.0789021871460136e-06,,,,,
18,208,,,,,,7.064295641612262e-05,5.877013609278947e-05,5.301191777107306e-05
18,208,0.0004690564819611609,0.00047013311996124685,1.076589342119405e-06,,,,,
19,219,,,,,,7.05968341208063e-05,5.870128734386526e-05,5.2986451919423416e-05
19,219,0.00011376162001397461,0.000114831818791572,1.0701829751269543e-06,,,,,
20,230,,,,,,7.10306121618487e-05,5.935119770583697e-05,5.322525612427853e-05
20,230,0.00043030173401348293,0.0004313667886890471,1.0651283446350135e-06,,,,,
