EDMD,SINDy,HANDI,PSE,gEDMD,wSINDy,SR3
6.94695285e-01,9.81180886e-01,8.89015717e-05,1.05262187e+00,4.81207824e-01,2.64195169e-01,9.81299999e-01
6.16792873e-01,9.79953362e-01,6.24203368e-05,1.05023718e+00,4.78366097e-01,2.42966983e-01,9.80054931e-01
5.60544513e-01,9.79561607e-01,4.76611782e-05,1.04743124e+00,4.86079061e-01,2.30973935e-01,9.79641237e-01
5.27450594e-01,9.79952089e-01,4.04954909e-05,1.04495391e+00,4.86322265e-01,2.25239257e-01,9.80003081e-01
5.15937981e-01,9.80752061e-01,3.81494649e-05,1.04615176e+00,4.85910637e-01,2.23238896e-01,9.80775337e-01
5.22517165e-01,9.81519142e-01,3.97612428e-05,1.05165150e+00,4.85717261e-01,2.23371862e-01,9.81532352e-01
5.42344042e-01,9.81936755e-01,4.58913108e-05,1.05397770e+00,4.85811389e-01,2.25745675e-01,9.81966149e-01
5.71087777e-01,9.82316157e-01,5.36430937e-05,1.05454283e+00,4.86062323e-01,2.32459323e-01,9.82389729e-01
6.08514023e-01,9.82629685e-01,5.27498997e-05,1.05385858e+00,4.86372248e-01,2.47272766e-01,9.82771553e-01
6.60001293e-01,9.81915632e-01,3.66891118e-05,1.05262187e+00,4.86724837e-01,2.75393365e-01,9.82132883e-01
6.52965069e-01,9.81622103e-01,1.13284734e-04,1.05385858e+00,4.81346663e-01,2.50824743e-01,9.81700726e-01
5.71931087e-01,9.81601440e-01,8.88183731e-05,1.05162746e+00,4.77572049e-01,2.32858916e-01,9.81673130e-01
5.10426942e-01,9.82160913e-01,7.32088904e-05,1.04871853e+00,4.84705622e-01,2.24432782e-01,9.82221231e-01
4.71105474e-01,9.83213033e-01,6.44688366e-05,1.04555508e+00,4.84719360e-01,2.22229829e-01,9.83252411e-01
4.54061820e-01,9.84156309e-01,6.03271086e-05,1.04558981e+00,4.83677487e-01,2.22606488e-01,9.84171584e-01
4.57362034e-01,9.84218845e-01,5.96740951e-05,1.05007532e+00,4.82988329e-01,2.22747418e-01,9.84225672e-01
4.76130577e-01,9.83521313e-01,6.30696233e-05,1.05213960e+00,4.82869639e-01,2.22683617e-01,9.83542876e-01
5.04452735e-01,9.83279007e-01,6.53691403e-05,1.05251572e+00,4.83123496e-01,2.25317027e-01,9.83341844e-01
5.41962474e-01,9.83016644e-01,5.53009018e-05,1.05162746e+00,4.83664920e-01,2.35046136e-01,9.83136359e-01
5.95467933e-01,9.81472552e-01,3.25400404e-05,1.05023718e+00,4.84373914e-01,2.56925332e-01,9.81646364e-01
6.09932552e-01,9.81445973e-01,1.00046824e-04,1.05454283e+00,4.81565538e-01,2.41619605e-01,9.81489679e-01
5.27543272e-01,9.82251060e-01,8.50464412e-05,1.05251572e+00,4.77613782e-01,2.26975206e-01,9.82288864e-01
4.63470171e-01,9.83364477e-01,7.32331859e-05,1.04937100e+00,4.81799517e-01,2.23193490e-01,9.83394999e-01
4.20479858e-01,9.84799525e-01,6.54741501e-05,1.04487673e+00,4.82344242e-01,2.26876635e-01,9.84816804e-01
3.99369234e-01,9.85757333e-01,6.34483552e-05,1.04263797e+00,4.80556918e-01,2.31854005e-01,9.85759116e-01
4.00919775e-01,9.84984564e-01,6.84091039e-05,1.04608303e+00,4.79918129e-01,2.31458840e-01,9.84987683e-01
4.21552664e-01,9.83783006e-01,7.81857651e-05,1.04886904e+00,4.80493449e-01,2.26755014e-01,9.83800758e-01
4.52240014e-01,9.83919199e-01,7.83199982e-05,1.04937099e+00,4.82236833e-01,2.23856746e-01,9.83971280e-01
4.92396803e-01,9.83490121e-01,5.86947601e-05,1.04871853e+00,4.83965049e-01,2.28440941e-01,9.83581448e-01
5.50132319e-01,9.81393702e-01,2.98967759e-05,1.04743124e+00,4.85154306e-01,2.45373730e-01,9.81518055e-01
5.68575627e-01,9.81415705e-01,7.50482428e-05,1.05397770e+00,4.81721857e-01,2.36090938e-01,9.81440135e-01
4.86385020e-01,9.82909919e-01,6.99021063e-05,1.05213960e+00,4.78162938e-01,2.24646924e-01,9.82926646e-01
4.22803465e-01,9.83901146e-01,6.18303053e-05,1.04886904e+00,4.76278180e-01,2.26769627e-01,9.83905847e-01
3.79761176e-01,9.84024752e-01,5.15841471e-05,1.04151048e+00,4.78678280e-01,2.41280280e-01,9.84015299e-01
3.55256809e-01,9.81960317e-01,4.54857772e-05,1.03021151e+00,4.73752383e-01,2.59448905e-01,9.81930876e-01
3.54008304e-01,9.80332594e-01,6.05040780e-05,1.03295260e+00,4.73756624e-01,2.56268888e-01,9.80336293e-01
3.80635149e-01,9.82247508e-01,9.08302480e-05,1.04151048e+00,4.78705160e-01,2.38642543e-01,9.82262975e-01
4.16728430e-01,9.84488774e-01,8.97110578e-05,1.04487673e+00,4.82307071e-01,2.26652467e-01,9.84520739e-01
4.61767600e-01,9.84091596e-01,6.02191808e-05,1.04555507e+00,4.84597028e-01,2.25694219e-01,9.84144195e-01
5.25210787e-01,9.81644274e-01,2.80815277e-05,1.04495391e+00,4.86090801e-01,2.38790135e-01,9.81714750e-01
5.35510502e-01,9.81524345e-01,6.06482466e-05,1.05165150e+00,4.81850126e-01,2.33830164e-01,9.81536030e-01
4.56679523e-01,9.83950488e-01,6.37718809e-05,1.05007532e+00,4.78849019e-01,2.24442831e-01,9.83963057e-01
3.98362194e-01,9.85010916e-01,6.01324303e-05,1.04608303e+00,4.75788994e-01,2.31200237e-01,9.85015064e-01
3.59498828e-01,9.81493843e-01,5.12696026e-05,1.03295260e+00,4.73759840e-01,2.58530902e-01,9.81480090e-01
3.27178865e-01,9.58866227e-01,3.94166710e-05,9.82688630e-01,4.56724164e-01,3.23790546e-01,9.58825759e-01
